,Date,User ID,Tweet Count,Tweet Location,Tweet,label
6813,2023-01-28,737907978.0,1456,,kusut jakarta biang rame diangkat terus di bahas terus anies terus terus jadi presiden,Positive
6815,2023-01-28,715696111.0,9254,Nusantara,teriakan anies baswedan presiden menggema di selasela acara doa bersama zikir dan deklarasi se madura di alunalun masjid jami kota sampang madura jawa timur sabtu januari,Negative
6816,2023-01-28,3435242294.0,80254,Dihati IU,makanya gue netral ganjar dan anies ya sama saja kok dan kpu sudah pasti memenangkan dari pdip gue yakin itu selama kpu itu aja puan maharani bisa jadi presiden,Positive
6817,2023-01-28,97205349.0,23930,Pati - Central Java,fadz itu proyek presiden jadi ntar diresmikan saat owi lengser anies presiden,Negative
6818,2023-01-28,1452998210.0,2185,,semoga pak anies jadi presiden terpilih di republik indonesia di pemilu tahun aamiin,Positive
6821,2023-01-28,2651176428.0,65587,,masyarakat pro perubahan seharusmya mendorong agar prabowo atau anies mengundurkan diri agar bisa satu suara di pilpres tp karena prabowo lebih siap dgn koalisi parpolnya anies sebaiknya legowo mengundurkan diri anies bisa jadi kepala brin atau menpora jika ps presiden,Positive
6826,2023-01-28,1307539483.0,2057,,hal itu disampaikan saiful mujani research and consulting smrc saiful mujani yang mengungkapkan potensi ridwan kamil dapat menghambat prabowo dan anies yang kini digadang sebagai bakal calon presiden,Negative
6827,2023-01-28,2297291190.0,637,,tanjung ass wb maju terus pak anies yg lain pasti mundur teratur apa gak ngeri nama pak anies disebut terus sebagai presiden seantero jagat raya insya allah dgn izin allahamin ya rabal alaminwahay allah yg mengatur jagat rayakami mhn jadikalh pak anies presiden,Negative
6830,2023-01-28,2297291190.0,637,,seng gak ada lawan mestinya pak anies menang mutlak krn yg lainnya cuma calon presiden garis tangan dari langit sdh menetapkan pak anies jadi presiden amin,Positive
6840,2023-01-28,131487827.0,1983,,hal itu disampaikan saiful mujani research and consulting smrc saiful mujani yang mengungkapkan potensi ridwan kamil dapat menghambat prabowo dan anies yang kini digadang sebagai bakal calon presiden,Negative
6843,2023-01-28,46693036.0,46805,,gubernur jawa tengah jateng ganjar pranowo bertemu secara langsung dengan bakal calon presiden capres anies baswedan bahkan keduanya duduk dalam satu meja dalam pertemuan tersebut momen langka tersebut terjadi pada acara pernikahan komika,Negative
6846,2023-01-28,46693036.0,46805,,para ulama dan habib di madura jawa timur mengalirkan dukungan kepada anies baswedan sebagai calon presiden carpes deklarasi dukungan dibacakan di sampang madura pada sabtu yang dihadiri ribuan umat islam mendeklarasikan dukungan,Positive
6860,2023-01-28,428008436.0,1216,,insya allah pak anies presiden agar demokrasi kembali ke indonesia raya,Positive
6862,2023-01-28,17128975.0,732312,,hampir empat bulan anies baswedan diusung sebagai calon presiden oleh partai nasdem namun hingga saat ini belum ada koalisi yang ajeg terbentuk bagaimana pergerakan partai koalisi simak dalam,Positive
6868,2023-01-28,3228154548.0,75908,"Kota Malang, Jawa Timur",waras yg jelas presiden bukan anies,Positive
6870,2023-01-28,2916646566.0,1010,"DKI Jakarta, Indonesia",anies baswedan pidato kebangsaan bakal calon presiden ri,Negative
6877,2023-01-28,60270427.0,46909,"TURIN, ITALY",presiden gue lah bukan ahy apalgi anies capres ke,Negative
6885,2023-01-28,306615832.0,7501,,bismillah selamatkan rakyat dari oligarki anies presiden ri,Positive
6888,2023-01-28,71436318.0,675034,Indonesia,partai demokrat mendukung anies baswedan sebagai bakal calon presiden di pemilu ketua umum partai demokrat agus harimurti yudhoyono mengajak partai nasdem dan pks segera membentuk sekretariat koalisi perubahan selengkapnya di,Positive
6932,2023-01-27,744575917.0,87438,,sepertinya mereka ini akan mendukung pak anies baswedan untuk jadi presiden,Positive
6943,2023-01-27,371364308.0,18444,"Banda Aceh, Indonesia",modus flash demokrat resmi dukung anies baswedan sebagai bakal calon presiden pada pilpres,Positive
6944,2023-01-27,46693036.0,46805,,juru bicara partai keadilan sejahtera pks ahmad mabruri menyatakan pendeklarasian anies baswedan sebagai calon presiden capres masih menunggu hari baik,Positive
6946,2023-01-27,17128975.0,732312,,hampir empat bulan anies baswedan diusung sebagai calon presiden oleh partai nasdem namun hingga saat ini belum ada koalisi yang ajeg terbentuk bagaimana pergerakan partai koalisi simak dalam,Positive
6954,2023-01-27,183335975.0,16570,Indonesian Country,siapakah yang pantas menjadi presiden republik indonesia periode menurut penilaian saudara  pada pemilihan umum tahun bapak anies baswedan bapak prabowo subianto bapak sandiaga salahuddin uno bapak ga,Negative
6958,2023-01-27,46693036.0,46805,,juru bicara partai keadilan sejahtera pks ahmad mabruri menyatakan pendeklarasian anies baswedan sebagai calon presiden capres masih menunggu hari baik kami menunggu hari baik kata mabruri kepada saat dihubungi di,Positive
6959,2023-01-27,207559187.0,89236,Jakarta selatan,mantan ketua umum pbnu kiai said aqil siradj menilai anies baswedan merupakan sosok calon presiden indonesia terbaik di nanti hal itu disampaikan oleh ketua pbnu andi jamaro dulung saat ditemui di rumahnya jalan budi swadaya kebon jeruk jakarta barat,Positive
6960,2023-01-27,60242057.0,28645,"Samarinda, Kaltim, Indonesia",sebenarnya gw juga heran kok masih ada persen hasil survei presiden di jakarta pilih anies taksiran gw awalnya sekitar persen aja ya seputaran petamburan lah maaf gw salah,Negative
6961,2023-01-27,306615832.0,7501,,anies pemimpin cerdas jujur berprestasi cocok presiden ri,Positive
6967,2023-01-27,3337478180.0,1193,"Jakarta Capital Region, Indone",partai demokrat resmi mendukung anies baswedan menjadi bakal calon presiden dalam pilpres selengkapnya di salam integritas,Positive
6968,2023-01-27,3098610954.0,15496,Senayan-Jakarta,partai demokrat resmi usung anies baswedan jadi calon presiden di pilpres,Positive
6971,2023-01-27,18129942.0,1161357,Indonesia,partai nasdem demokrat dan pks di ambang kesepakatan mengusung anies baswedan sebagai calon presiden pada pemilu,Positive
6974,2023-01-27,2563294244.0,1162,Depok,anies presiden,Negative
6981,2023-01-27,2992304730.0,2892,"Makasar, Indonesia",semoga allah swt yang maha kuasa menjadikan bpk anies  bawedan presiden ri th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi ri amien yra tolong aminkan,Positive
6982,2023-01-27,2992304730.0,2892,"Makasar, Indonesia",semoga allah swt yang maha kuasa menjadikan bpk anies  bawedan presiden ri th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi ri amien yra tolong aminkan,Positive
6983,2023-01-27,2992304730.0,2892,"Makasar, Indonesia",semoga allah swt yang maha kuasa menjadikan bpk anies  bawedan presiden ri th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi ri amien yra tolong aminkan,Positive
6984,2023-01-27,2992304730.0,2893,"Makasar, Indonesia",semoga allah swt yang maha kuasa menjadikan bpk anies  bawedan presiden ri th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi ri amien yra tolong aminkan,Positive
6988,2023-01-26,3113690752.0,11707,"Maluku, Indonesia",si anjinnn mau fram tpi gak sesuai konten kontennya it terlihat sederhana dn bijak oleh sikap seorang pemimpin bangsa in anies presiden,Positive
7000,2023-01-26,68930552.0,823099,Jakarta - Indonesia,penolakan tersebut sempat diwarnai aksi unjuk rasa mereka menganggap anies baswedan bakal calon presiden yang diusung partai nasdem telah mencuri start kampanye pemilu sumber,Negative
7001,2023-01-26,114697372.0,35113,"DKI Jakarta, Indonesia",malam ini saya baru saja tulis artikel alhamdulillah dukungan resmi partai demokrat kpd anies baswedan capres saya berhrp semakin kuat perjuangan meningkatkan elektabilitas partai demokrat dan pr tkhnya guna menghdpi pemilu srntak legislatif dan presiden serta pilkada,Positive
7007,2023-01-26,1094322991.0,52,"DKI Jakarta, Indonesia",partai demokrat resmi mendukung anies baswedan menjadi bakal calon presiden dalam pilpres,Positive
7017,2023-01-26,2558197662.0,17504,,kyai ulama sampai kesultanan banten turun gunung siap memenangkan mas presiden ri kedatangan silaturahmi mas anies bukti berkat ridho allah swt,Positive
7018,2023-01-26,1854939889.0,16985,,anda pilih siapa  presiden indonesia ridwan kamil jokowi erlangga ganjar pranowo prabowo subianto erick thohir puan maharani anies baswedan total votes,Negative
7024,2023-01-26,2703213439.0,1402,,loe ngomong apaterserah loe dah yg penting anies presiden perubahan pd thn,Positive
7025,2023-01-26,117444370.0,126164,PANCASILA SAKTI,anda pilih siapa  presiden indonesia ridwan kamil jokowi erick thohir erlangga prabowo subianto ganjar pranowo puan maharani anies baswedan berikan vote anda,Negative
7037,2023-01-26,2568004597.0,161,,anda pilih siapa  presiden indonesia erlangga jokowi ridwan kamil prabowo erick thohir ganjar pranowo puan maharani anies baswedan total votes klik link,Negative
7039,2023-01-26,2563294244.0,1162,Depok,alhamdulillahkesadaran bersama menuju perubahanharus diatas ego kepentingan masing partaisemoga dimudahkan kemenangan koalisi perubahan,Positive
7047,2023-01-26,3158832157.0,1657,,makin tua makin ketakutan anies baswedan menjadi presiden ri pilihan rakyat,Negative
7050,2023-01-26,465458275.0,12086,Pulau Impian,simak bukan ganjar anies ataupun prabowo ahli tarot ramal presiden itu keturunan jawa dan suka pakai topi poskota,Positive
7051,2023-01-26,465458275.0,12086,Pulau Impian,prabowo subianto simak bukan ganjar anies ataupun prabowo subianto ahli tarot ramal presiden itu keturunan jawa dan suka pakai topi poskota,Negative
7052,2023-01-26,465280582.0,13679,jakarta,simak bukan ganjar anies ataupun prabowo subianto ahli tarot ramal presiden itu keturunan jawa dan suka pakai topi poskota,Positive
7054,2023-01-26,207559187.0,89236,Jakarta selatan,resmi partai demokrat dukung anies baswedan maju pilpres adapun terkait bakal calon presiden sdh ada kesamaan cara pandang dari ketiga partai  mengusung anies sbg bacapres kata ahy rabu januari silahkan lambungkan,Positive
7058,2023-01-26,102869354.0,9627,"Province of Moscow, Russia",alhamdulillah semoga pak anies dimenangkan allah menjadi presiden ri dan bisa dengan cepat memulihkan indonesia yg sudah babak belur ini,Positive
7059,2023-01-26,447669350.0,4070,,partai resmi mendukung menjadi bakal calon presiden dalam pilpres hal ini diungkapkan oleh ketua umum partai demokrat agus harimurti yudhoyono ahy bersatu bersama anies demi merubah indonesia agar lebih baik,Positive
7062,2023-01-26,306615832.0,7501,,masya alloh selamatkan indonesia anies presiden ri,Positive
7068,2023-01-26,46693036.0,46805,,ketua umum partai demokrat agus harimurti yudhoyono akhirnya secara resmi mengumumkan dukungan pihaknya kepada mantan gubernur dki jakarta anies baswedan untuk maju pada pemilihan presiden pilpres,Positive
7084,2023-01-26,178237411.0,8922,Jakarta,tinggal cawapresnya umumkan di ujung aja adapun terkait bakal calon presiden sudah ada kesamaan cara pandang dari ketiga partai untuk mengusung anies baswedan sebagai bacapres kata ahy dalam pernyataan tertulisnya rabu januari,Positive
7140,2023-01-26,450071035.0,42546,,anda pilih siapa  presiden indonesia ganjar pranowo anies baswedan total votes berikan vote anda klik link tolong retweet dan mention temantemanmu ya terima kasih,Positive
7146,2023-01-26,3271200462.0,1218,Aceh,demokrat sp menentukan arah perubahan dan sangat legowo tidak haus akan kekuasaan pddki lbs myus sna,Negative
7155,2023-01-25,87901651.0,584,"DKI Jakarta, Indonesia",tak gentar dengan teror tak mundur karena tekanan anies menyapa warga banten dan jawara banten sekaligus silahturahim jarawa banten teriak pak anies tetaplah berjuang untuk rakyat sambut sebagai presiden idaman rakyat dubes rusia bang messi cinta ciliwung,Positive
7156,2023-01-25,1124295540.0,1014,Indonesia,terus bergerak for anies baswedan presiden ahy,Negative
7163,2023-01-25,756374106.0,6640,,asmara anies didu saewad idha sir,Positive
7168,2023-01-25,3158832157.0,1657,,anies baswedn presiden ri seluruh buzzerp recehan dilelang murah,Negative
7169,2023-01-25,3158832157.0,1657,,anies presiden semua buzzerp dilelang,Negative
7231,2023-01-25,595560339.0,7537,"Kalimantan Barat, Indonesia",tanggung rakyat indonesia sebut anies baswedan cocok jadi presiden rakyat yang,Negative
7234,2023-01-25,80559922.0,77897,In her dream...,ngopi atau ngeteh mau ngopi atau ngeteh akan terasa lebih nikmat saat dilakukan sambil berbaur amp bertukar pikiran dengan masyarakat,Positive
7242,2023-01-25,2283520309.0,380,,aja oh hebat betul ya program anies walaupun mangkrak anies harus jadi presiden ke,Positive
7243,2023-01-25,46693036.0,46805,,peneliti lsi denny ja adjie alfaraby menyatakan para partai politik yang berkoalisi mengusung anies baswedan sebagai calon presiden capres koalisi perubahan di pemilu kini tengah dilema,Positive
7251,2023-01-25,249243219.0,186,Tangsel,pak anies sdh terbukti kecerdasannya dan kerja nyata memimpin jakarta belum pernah ada gubernur jakarta sehebat pak anies insha allah jadi presiden ri,Positive
7252,2023-01-25,173137568.0,73,sumatra,bro daripada lu pusing mari kita usung dan dukung kawal sampe jadi pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive
7253,2023-01-25,22126902.0,1953895,"Jakarta, Indonesia",heikal yakin anies baswedan akan terpilih menjadi presiden,Positive
7255,2023-01-25,173137568.0,73,sumatra,mari kita usung dan dukung kawal sampe jadi pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive
7256,2023-01-25,173137568.0,73,sumatra,bro drpada lo pusingmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive
7257,2023-01-25,173137568.0,73,sumatra,bro drpada lo pusingmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive
7258,2023-01-25,173137568.0,73,sumatra,bro drpada lo pusingmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive
7259,2023-01-25,173137568.0,73,sumatra,bro drpada lo pusingmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive
7260,2023-01-25,109149190.0,70917,"ÃT: -6.177799,106.843475",kemeriahan jalan sehat bersama calon presiden capres partai nasdem anies rasyid baswedan di stadion si jalak harupat kabupaten bandung jawa barat minggu salam restorasi,Positive
7261,2023-01-25,173137568.0,73,sumatra,bro daripada lu pusing gak jelasmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive
7262,2023-01-25,173137568.0,73,sumatra,mari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive
7263,2023-01-25,173137568.0,73,sumatra,inilah namanya pengangguran berkelas dirimu jangan iri lah bro pokok  tetap ikuti dan jangan lupa dukung dan usung pak anies baswedan jadi presiden nkriok,Positive
7264,2023-01-25,173137568.0,73,sumatra,budimab gue percaya bro pak anies jadi presiden nkri yuk dukung ya bro jangan lupa pilih pak aniesok,Positive
7265,2023-01-25,173137568.0,73,sumatra,ganesa senang rasa hati lihat para tokoh bergembira bersama nah intinya ayo di kita usung dan dukung pak anies baswedan jadi presiden pengganti pak joko widodo,Positive
