,Date,User ID,Tweet,label,paslon,Clean
2683,2023-03-09,213498679.0,iya dah iya yang penting situ senang saya ikut senang selamat buat pak anies sudah diwawancarai abc primetime tp kl presiden ri tunggu dulu masih kepagian calon yg lain pada belom nonggol masih pada nunggu calon yg nkri eksekutor bukan narator,Positive,anies,iya dah iya yang penting situ senang saya ikut senang selamat buat pak sudah diwawancarai abc primetime tunggu dulu masih kepagian lain pada belom nonggol masih pada nunggu nkri eksekutor bukan narator
2685,2023-03-09,109149190.0,dewan pimpinan wilayah dpw partai nasdem provinsi papua barat berkomitmen memenangkan bakal calon presiden bacapres usungan partai nasdem anies rasyid baswedan menjadi presiden republik indonesia di pemilu mendatang,Positive,anies,dewan pimpinan wilayah dpw partai nasdem provinsi papua barat berkomitmen memenangkan bakal bacapres usungan partai nasdem rasyid menjadi republik di mendatang
2687,2023-03-09,2595931891.0,chantika yom anies for presiden,Negative,anies,chantika yom for
2692,2023-03-09,382566085.0,marm mungkin kalo anies jadi presiden jateng akan di bangun sumur resapan dan orang jateng akan bangga karena presiden nya orang jawa tulen bikin tugu sepatu bambu peti mati kelebihan bayar dll ayo pilih anies presiden ke,Positive,anies,marm mungkin jadi jateng akan di bangun sumur resapan dan orang jateng akan bangga karena orang jawa tulen bikin tugu sepatu bambu peti mati kelebihan bayar dll ayo pilih ke
2693,2023-03-09,306615832.0,bersama rakyat dan para ulama mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,anies,bersama rakyat dan para ulama mari bersatu lawan oligarki selamatkan
2695,2023-03-09,306615832.0,bangga kalau indonesia dipimpin pemimpin seperti ini cerdas jujur dihormati dunia internasional saatnya indonesia maju anies presiden ri,Positive,anies,bangga kalau dipimpin pemimpin seperti ini cerdas jujur dihormati dunia internasional saatnya maju
2698,2023-03-08,1052339653.0,kunjungan anies baswedan ke sejumlah negara menaikkan wibawa bangsa insyaa allah presiden ri thn,Positive,anies,kunjungan ke sejumlah negara menaikkan wibawa bangsa insyaa allah thn
2700,2023-03-08,89575980.0,bertemu di sampang lebih ulama madura siap menangkan anies baswedan presiden,Positive,anies,bertemu di sampang lebih ulama madura siap menangkan
2701,2023-03-08,89575980.0,empat pernyataan sikap ulama madura dukung anies baswedan presiden,Positive,anies,empat pernyataan sikap ulama madura dukung
2709,2023-03-08,428008436.0,samosir pak anies kharismatik beliau apa adanyaaku akan pilih beliau jadi presiden indonesia insya allah,Positive,anies,samosir pak kharismatik beliau apa adanyaaku akan pilih beliau jadi insya allah
2741,2023-03-08,55507370.0,jaringan relawan nasional menggelar deklarasi dan dukungan kepada anies baswedan sebagai calon presiden pilihan pada pilpres tahun mendatang simak berita selengkapnya di politik,Positive,anies,jaringan relawan nasional menggelar deklarasi dan dukungan kepada sebagai pilihan pada tahun mendatang simak berita selengkapnya di politik
2746,2023-03-08,46693036.0,pengamat politik universitas al azhar indonesia ujang komarudin menilai sangat mungkin bakal calon wakil presiden bawacapres pendamping anies baswedan pada pilpres berasal dari luar partai pengusung yang tergabung dalam koalisi perubahan yaitu,Positive,anies,pengamat politik universitas al azhar ujang komarudin menilai sangat mungkin bakal wakil bawacapres pendamping pada berasal dari luar partai pengusung yang tergabung dalam koalisi perubahan yaitu
2749,2023-03-08,3307264735.0,waras love mr anies baswedan presiden ri amin ya robbal alamin,Positive,anies,waras love mr amin robbal alamin
2750,2023-03-08,3158832157.0,difitnah karena anies baswedan terkuat menjadi presiden ri,Positive,anies,difitnah karena terkuat menjadi
2751,2023-03-08,3307264735.0,love mr anies baswedan presiden ri amin ya robbal alamin,Positive,anies,love mr amin robbal alamin
2752,2023-03-08,2496440929.0,anies baswedan gunakan kahmi dan organisasi terlarang agar dapat maju menjadi presiden,Negative,anies,gunakan kahmi dan organisasi terlarang agar dapat maju menjadi
2754,2023-03-08,306615832.0,anies presiden ri untuk indonesia aman damai maju tanpa buzzer pemecah belah,Positive,anies,untuk aman damai maju tanpa buzzer pemecah belah
2757,2023-03-08,485856546.0,anies presiden ri,Negative,anies,
2765,2023-03-07,3158832157.0,pasti gara anies baswedan jadi presiden,Negative,anies,pasti gara jadi
2767,2023-03-07,453931027.0,herianto hebat pak anies mau capek kampanye hanya sekedar utk bisa mengucapkan selamat kpd presiden ganjar,Positive,anies,herianto hebat pak mau capek kampanye hanya sekedar bisa mengucapkan selamat kpd
2784,2023-03-07,485856546.0,anies presiden ri,Negative,anies,
2785,2023-03-07,306615832.0,karya anies memang luar biasa saatnya anies urus indonesia anies presiden ri,Positive,anies,karya memang luar saatnya urus
2786,2023-03-07,1081777273.0,didu udah ambil nafas aja pak didu terus dorong anies jd presiden ke mumpung masih ada nafas dikandung bandung makanya jadi pemenang jangan jadi pecundang,Positive,anies,didu udah ambil nafas pak didu terus dorong ke mumpung masih ada nafas dikandung bandung makanya jadi pemenang jangan jadi pecundang
2788,2023-03-07,306615832.0,pemimpin kebanggaan indonesia anies presiden ri,Positive,anies,pemimpin kebanggaan
2790,2023-03-07,485856546.0,chotimah tetap anies presiden ri,Negative,anies,chotimah tetap
2791,2023-03-07,3093949243.0,mohon maaf surya paloh saya berharapnya anies presiden ke,Positive,anies,mohon maaf surya paloh saya berharapnya ke
2801,2023-03-07,1195755866.0,nanti klo sudah di konfirmasi dan pak anies buka suara malah banyak dr petinggi rezim ini yg kena malu dan kena mental atau malah pak anies makin harum lg namanya anies for presiden ri,Positive,anies,nanti klo sudah di konfirmasi dan pak buka suara malah banyak petinggi rezim ini kena malu dan kena mental atau malah pak makin harum namanya for
2803,2023-03-07,322295692.0,faktanya utk capres apapun parameternya hanya anies baswedan yg sdh memenuhi semua kriteria presiden ideal,Positive,anies,faktanya capres apapun parameternya hanya memenuhi semua kriteria ideal
2804,2023-03-07,306615832.0,anies pemimpin level internasional kebanggaan indonesia presiden ri,Positive,anies,pemimpin level internasional kebanggaan
2805,2023-03-07,3230513774.0,inilah mengapa aniesahy layak jadi presiden dan wakil presiden indonesia di anies ahy,Negative,anies,inilah mengapa aniesahy layak jadi dan wakil di ahy
2807,2023-03-07,3230513774.0,survei indikator warga sumbar inginkan anies dan ahy jadi pasangan presiden dan wakil presiden anies ahy,Positive,anies,indikator warga sumbar inginkan dan ahy jadi pasangan dan wakil ahy
2812,2023-03-07,1143922789.0,super sekali pak anies presiden,Positive,anies,super sekali pak
2820,2023-03-07,756374106.0,asmara anies didu saewad idha sir,Positive,anies,asmara didu saewad idha sir
2843,2023-03-07,2696971124.0,dia satu satunya tokoh yg bisa dan akan memajukan indonesia setelah di rusak okeh si pinokio raja dustayg tdk suka pak anies hanya orang tidak punya akal alias sakit jiwanyapaham,Negative,anies,dia satu satunya tokoh bisa dan akan memajukan setelah di rusak okeh si pinokio raja dustayg suka pak hanya orang tidak punya akal alias sakit jiwanyapaham
2846,2023-03-06,1428160045.0,fahnoor inismyname ya pak prabowo nampak sehat dan segar sehat selalu ya pakterus kuat hingga tahun sehingga pada saatnya bapak tak kurang sesuatu apapun kita bapak menghadiri pelantikan presiden dengan presiden yang juga muda dan segar yaitu bpk anies baswedan,Positive,anies,pak nampak sehat dan segar sehat selalu pakterus kuat hingga tahun sehingga pada saatnya bapak tak kurang sesuatu apapun kita bapak menghadiri pelantikan dengan yang juga muda dan segar yaitu bpk
2853,2023-03-06,223476605.0,presiden pks beberkan kriteria calon pendamping anies baswedan untuk pilpres,Negative,anies,pks beberkan kriteria pendamping untuk
2869,2023-03-06,154435354.0,anies yg keluyuran ke luar negeri ganjar yg terus dapat dukungan dukungan ganjar jadi presiden ri di amerika serikat,Positive,anies,keluyuran ke luar negeri terus dapat dukungan dukungan jadi di amerika serikat
2876,2023-03-06,46693036.0,ketua umum partai gerindra prabowo subianto meminta maaf kepada ketua umum partai nasdem surya paloh karena akan bersaing dengan anies baswedan di pemilu presiden meski berbeda sikap politik namun keduanya sepakat menjaga pemilu berjalan damai selengkapnya kunjungi,Positive,anies,ketua umum partai gerindra meminta maaf kepada ketua umum partai nasdem surya paloh karena akan bersaing dengan di meski berbeda sikap politik namun keduanya sepakat menjaga berjalan damai selengkapnya kunjungi
2881,2023-03-06,751062229.0,gw yakin pilgub dki dengan ayat dan mayatnya tidak akan pernah laku di indonesia yakin seyakin yakinnya presiden pks ingin ulang sukses usung anies baswedan di pilkada dki pada pemilu,Positive,anies,yakin pilgub dki dengan ayat dan mayatnya tidak akan pernah laku di yakin seyakin yakinnya pks ingin ulang sukses usung di pilkada dki pada
2886,2023-03-06,306615832.0,dicintai rakyat di dalam dan di luar negeri anies presiden ri,Positive,anies,dicintai rakyat di dalam dan di luar negeri
2899,2023-03-06,76622634.0,karena semua salah anies makanya kita jadikan dia presiden agar bisa membereskan semua kesalahannya aamiin,Negative,anies,karena semua salah makanya kita jadikan dia agar bisa membereskan semua kesalahannya aamiin
2901,2023-03-06,266454412.0,bersiap cari bekal pemenangan berikutnya tiga hari kemarin cari bekalnya di hutan tiga hari kedepan gantian di hotel di hutan oke di hotel juga siappks pks menang anies presiden,Positive,anies,bersiap cari bekal pemenangan berikutnya tiga hari kemarin cari bekalnya di hutan tiga hari kedepan gantian di hotel di hutan oke di hotel juga siappks pks menang
2915,2023-03-06,567132989.0,setu mengajukan imb personal tanpa ktp hebat nih gak pakai rt rw waduh kok anies doang yang kena fitnah anies makin kenceng untuk presiden,Positive,anies,setu mengajukan imb personal tanpa ktp hebat pakai rt rw waduh kok doang yang kena fitnah makin kenceng untuk
2920,2023-03-06,88352716.0,pks mendeklarasikan anies sebagai bakal calon presiden ketua majelis syura pks itu mengatakan ia telah membuat keputusan partainya bakal mendukung anies baswedan sebagai bakal calon presiden dalam pemilu,Positive,anies,pks mendeklarasikan sebagai bakal ketua majelis syura pks itu mengatakan ia telah membuat keputusan partainya bakal mendukung sebagai bakal dalam
2923,2023-03-06,3230513774.0,tiba di kota palu ahy disambut teriakan anies ahy presiden anies ahy,Positive,anies,tiba di kota palu ahy disambut teriakan ahy ahy
2927,2023-03-06,3158832157.0,makin panik dan ketakutan luar biasa si ruhut tua bangka dgn semakin banyaknya rakyat indonesia mendukung anies baswedan menjadi presiden ri,Positive,anies,makin panik dan ketakutan luar si ruhut tua bangka semakin banyaknya rakyat mendukung menjadi
2930,2023-03-06,30617522.0,surya paloh pastikan ini terjadi jika anies baswedan terpilih jadi presiden tahun,Negative,anies,surya paloh pastikan ini terjadi jika terpilih jadi tahun
2931,2023-03-06,2520904285.0,didu anies baswedan presiden terbukti kerja nyata kalau prabowo tdk lah,Negative,anies,didu terbukti kerja nyata kalau lah
2933,2023-03-06,259455790.0,bismillah presiden anies ahy demokrat makassar mulai sebar alat peraga dukung aniesahy di pilpres,Positive,anies,bismillah ahy demokrat makassar mulai sebar alat peraga dukung aniesahy di
2948,2023-03-05,268432978.0,pilih anies untuk presiden emang nape lo,Negative,anies,pilih untuk emang nape lo
2954,2023-03-05,2420733200.0,anies presiden,Negative,anies,
2967,2023-03-05,756374106.0,ngehe asmara anies didu saewad idha sir,Positive,anies,ngehe asmara didu saewad idha sir
2974,2023-03-05,2558197662.0,test pengguna apakah sama yang di harapkan dengan pengguna tiktok bawa mas pilihan obyektif terbaik rasional untuk presiden di tahun anies like anies retweet,Positive,anies,test pengguna apakah sama yang di harapkan dengan pengguna tiktok bawa mas pilihan obyektif terbaik rasional untuk di tahun like retweet
2977,2023-03-05,2801744278.0,anies presiden ke,Negative,anies,ke
2979,2023-03-05,1087876332.0,udah ga salah jika rakyat memutuskan memilih mendukung anies untuk menjadi presiden,Positive,anies,udah salah jika rakyat memutuskan memilih mendukung untuk menjadi
2980,2023-03-05,46693036.0,ketua umum partai gerindra prabowo subianto menanggapi soal sandiaga uno yang diduetkan dengan anies baswedan untuk berpasangan dalam kontestasi pemilihan presiden pilpres soal mas sandi saya kira mas sandi sudah menjawab berkalikali di semua,Positive,anies,ketua umum partai gerindra menanggapi soal sandiaga uno yang diduetkan dengan untuk berpasangan dalam kontestasi pemilihan soal mas sandi saya kira mas sandi sudah menjawab berkalikali di semua
2983,2023-03-05,306615832.0,bapak prabowo sebagai negarawan ada baiknya mendukung anies presiden ri lawan oligarki selamatkan indonesia,Positive,anies,bapak sebagai negarawan ada baiknya mendukung lawan oligarki selamatkan
2988,2023-03-05,306615832.0,anies pemimpin cerdas dan jujur presiden ri,Positive,anies,pemimpin cerdas dan jujur
2990,2023-03-05,3093949243.0,salie asmara makanya sampai keturunanku yang ke aku nggak akan pernah mau saya anies semoga anies jadi presiden ke dan dia diberi umur panjang,Positive,anies,salie asmara makanya sampai keturunanku yang ke aku nggak akan pernah mau saya semoga jadi ke dan dia diberi umur panjang
2991,2023-03-05,259055075.0,kalau elektabilitas anies turun dan gagal jadi presiden salah satu penyebabnya adalah strategi musni umar dalam mengumbar rekam jejak,Negative,anies,kalau elektabilitas turun dan gagal jadi salah satu penyebabnya adalah strategi musni umar dalam mengumbar rekam jejak
2993,2023-03-05,162202729.0,waras semoga terpilih pak anies presiden ri yang ke,Positive,anies,waras semoga terpilih pak yang ke
2994,2023-03-05,2331568819.0,anies pasti presiden pks th,Positive,anies,pasti pks th
2996,2023-03-05,527530382.0,semoga anies baswedan gagal dicalonkan dan nasdem berkoalisi dengan gerindra mencalonkan prabowo subianto presiden ri,Positive,anies,semoga gagal dicalonkan dan nasdem berkoalisi dengan gerindra mencalonkan
2998,2023-03-05,41730943.0,presiden pks ingin ulang sukses usung anies baswedan di pilkada dki pada pemilu,Positive,anies,pks ingin ulang sukses usung di pilkada dki pada
3000,2023-03-05,1903690375.0,topik yg dibahas anies sebagai calon presiden yg ke mengapa bu susi najwa dan tsamara dibawabawa drun masih sehat,Positive,anies,topik dibahas sebagai ke mengapa bu susi najwa dan tsamara dibawabawa drun masih sehat
3003,2023-03-05,169624831.0,sajak anies baswedan for presiden republik indonesia apelo apelo,Negative,anies,sajak for republik apelo apelo
3009,2023-03-05,1885408254.0,idha penyampaiannya tenang terarah dan jelas serta bisa dipahami semua orang tidak pakai marah tidak pakai kata jamban dan tidak membuat orang bingung semoga allah swt mentakdirkan pak anies baswedan menjadi presiden ri pada nanti aaamiiinnn,Positive,anies,idha penyampaiannya tenang terarah dan jelas serta bisa dipahami semua orang tidak pakai marah tidak pakai kata jamban dan tidak membuat orang bingung semoga allah swt mentakdirkan pak menjadi pada nanti aaamiiinnn
3013,2023-03-05,306615832.0,anies pemimpin merakyat presiden ri,Negative,anies,pemimpin merakyat
3018,2023-03-05,306615832.0,walau sudah mantan tetap ingat warga jakarta mantap pak anies sangat peduli kesedihan warga cocok jadi presiden ri,Positive,anies,walau sudah mantan tetap ingat warga jakarta mantap pak sangat peduli kesedihan warga cocok jadi
3020,2023-03-05,306615832.0,rakyat bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,anies,rakyat bersatu lawan oligarki selamatkan
3022,2023-03-05,73938469.0,alhamdulillah denny siregar sudah membayangkan anies baswedan jd presiden saya harap anda sekeluarga dan kolega sudi kiranya pilih anies baswedan di pilpres nanti,Positive,anies,alhamdulillah denny siregar sudah membayangkan saya harap anda sekeluarga dan kolega sudi kiranya pilih di nanti
